eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.98E+11,1980,11,1,,0,,217,United States,1,North America,Ohio,Youngstown,41.0981,-80.650789,1,0,"outside on pavement, three blocks from residence","11/01/1980:  Black girl, Veronica Vaughan, was shot and killed by three white youths in a pickup truck, driving behind her, as she was walking home from a party with a friend. Vaughan was shot just three blocks from her parents home, where she lived in Youngstown, Ohio in the United States.  The perpetrators, all three of whom were arrested and charged for Vaughan's murder, stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"Veronica Vaughan, a black girl",217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"The perpetrators stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",0,,,0,3,3,-9,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.","Nathaniel Sheppard, ""Perception Growing Among Blacks That Violent Incidents Are Linked,"" New York Times, November 30, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
1.98E+11,1981,2,13,,0,,217,United States,1,North America,Tennessee,Memphis,35.14968,-90.048929,1,0,The incident occurred in a vehicle outside an east Memphis hotel,"02/13/1981: Three members of the Ku Klux Klan, Timothy Wayne Snider and Richard Lee Roberts and one unidentified man, kidnapped a former KKK chaplain William Seward from his home and forced him into their van, hand cuffed him, and held Seward at gun point for a two hour ride to east Memphis in Tennessee, United States, before leaving him near a hotel after they poured yellow paint on him and feathered  him.  Seward stated that the men attempted to collect debts they believed he owed them after accusing Seward of being a government agent and traitor.  The men cut Seward's hair, and threatened his life and the lives of his family members, and told him they knew where he ""cashed his government paycheck,"" all of which was untrue.  Timothy Wayne Snider and Richard Lee Roberts were arrested and charged with kidnapping.  One day prior to the incident, a Klansman called the Commercial Appeal newspaper and stated that a traitor to the Klan would be disciplined the next day, and then after the incident, another call came through notifying that the deed was done and the man could be found near the east Memphis area, where Seward was released.",0,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,84,Political Party Member/Rally,,"former KKK chaplain, William Seward",217,United States,,,,,,,,,,,,,,,,,Ku Klux Klan,,,,,,Intimidation of target and those who decide to go against the KKK or help the government; an issue of inner-party conflict.,0,,,0,3,2,1,9,Other,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,1,2,,,,0,,,,,,2,Hostage(s) released by perpetrators,,"This was a case of inner-party conflict where the goal was to intimidate a former KKK member, believed to be working with the government in some capacity, and send a larger message to anyone who betrays or goes against the Klan.  The perpetrators called the victim a ""traitor."" The attack was claimed both the day before and after it occurred, through telephone calls to Commercial Appeal newspaper.","""Ex-Klansman abducted, painted and feathered,"" United Press International, February 15, 1981.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,0,0,0,0,
1.98E+11,1981,3,23,,0,,217,United States,1,North America,Connecticut,Danbury,41.392682,-73.453592,1,0,Route 6,"3/23/1981: Three members of the May 19 Communist Order attempted to rob a Purolator truck outside of a Bache, Halsey, Stuart, and Shields stock brokerage office in Danbury, Connecticut, United States.  The perpetrators handcuffed one security guard and demanded another guard, still inside the truck, to unlock the vehicle.  The perpetrators fired a shotgun blast into the vehicle, injuring the guard, but he was able to drive away.",1,0,1,1,2,Other Crime Type,0,0,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,"Bache, Halsey, Stuart, and Shields stock brokerage office","Bache, Halsey, Stuart, and Shields stock brokerage office inside of a Ramada Inn in Danbury Connecticut",217,United States,1,Business,3,Bank/Commerce,Purolator Courier,Purolator Armored Truck,38,Canada,,,,,,,,,May 19 Communist Order,,,,,,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,,,0,3,2,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,"Nine millimeter automatic gun, shotgun, and handcuffs",0,0,0,1,1,0,1,3,Minor (likely < $1 million),-99,Armored truck damaged,1,1,1,0.25,,,,0,,,,,,,,,"The attempted robbery was carried out around 3:15 PM.  Mtayari Sundiata, who fired the shotgun, did not believe that the bullet would be able to pierce through the armor of the truck.  Daniel T. Archambault was the security guard who was injured in the incident.   All of the perpetrators were eventually captured except for Mtayari Sundiata who was killed in a shoot-out with police in 1981.","John Castellucci, ""The Big Dance,"" Dodd, Mead & Company, 1986.","""Police Seek Trio Who Tried To Rob Purolator Truck,"" The Hour, March 24, 1981.","""Charges Filed in Brinks Robbery,"" Tri City Herald. September 21. 1982.",Hewitt Project,0,1,1,1,
1.98E+11,1981,3,26,,0,,217,United States,1,North America,Alabama,Mobile,30.686395,-88.053239,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68,Named Civilian,,Michael Donald,217,United States,,,,,,,,,,,,,,,,,Ku Klux Klan,,,,,,,0,,,0,2,,,,,,,,,,,,9,Melee,24,Rope or Other Strangling Device,,,,,,,,,,,,,Rope,1,1,,0,0,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,0,0,0,
1.98E+11,1981,4,11,,0,,217,United States,1,North America,California,San Francisco,37.755363,-122.443352,1,0,at Soviet Consulate in Pacific Heights district,"4/11/1981: A man, armed with a handgun, fired one shot through the solid oak door and lead glass inside the Soviet Consulate General building in Pacific Heights in San Francisco, California, United States.  There were no casualties in the incident. The USSR Foreign Ministry lodged a protest over the act to the America Embassy, and demanded in a note, that the perpetrators be punished accordingly since it was only by chance that no one was injured, and asked that the US authorities take effective measures to guarantee the security and work operations for Soviet institutions and citizens in the US.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Soviet Consulate,Soviet Consulate General,359,Soviet Union,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,1,-99,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,handgun,0,0,0,0,0,0,-9,,,,,,,,,,,,,,,,,,,,,,"""National News Briefs,"" United Press International, April 12, 1981.","""In Brief: Protest against attack on Soviet Consulate in San Francisco,"" BBC Summary of World Broadcasts, April 16, 1981.","""Responds To Shot In San Francisco,"" The Associated Press, April 14, 1981.",Hewitt Project,-9,-9,1,1,
1.98E+11,1981,6,2,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The Bronx,"6/2/1981: Eight members of the May 19 Communist Order robbed a Brink's truck stationed outside the Chase Manhattan Bank branch in the Bronx, New York, United States.  During the incident, one security guard was killed and another was injured.  The perpetrators stole $292,000.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Chase Manhattan Bank,bank,217,United States,1,Business,3,Bank/Commerce,The Brink's Company,Brink's Armored Truck,217,United States,,,,,,,,,May 19 Communist Order,,,,,,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,,,0,10,8,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,"Nine millimeter automatic gun, shotgun, M-16 Rifle and carbine.",1,1,0,1,1,0,1,3,Minor (likely < $1 million),292000,money stolen and armored truck damaged,0,,,,,,,0,,,,,,,,,"The robbery took place at 10:50 AM.  Sekou Odinga, Kuwasi Balagoon, Mtayari Sundiata, and Tyrone Rison approached the security guards in the Brinks truck and ordered them to freeze.  However, the truck began to pull away the perpetrators started shooting.  Security guard William Moroney was wounded on the ground when Tyrone Rison approached him and fired a fatal shot. Security guard Michael Schlacthter was hit by three bullets, but survived his wounds.  The third security guard, Frank Rogers, was not injured. Mutulu Shakur drove the getaway car and the perpetrators then switched into cars driven by Susan Rosenberg and subsequently Judy Clark. All of the perpetrators were eventually captured except for Mtayari Sundiata and Nehanda Obafemi. Sundiata was killed in a shoot-out with police in 1981 and Obafemi remains at large. Authorities suspect she escaped to Cuba.","John Castellucci, ""The Big Dance,"" Dodd, Mead & Company, 1986.","""Brink's Truck Ambused In $200,000 N.Y.C. Theft,"" St. Petersburg Times, June 3, 1981.","""Brinks Holdup Informer Given 12-year Term,"" Gainesville Sun, December 18, 1983.",Hewitt Project,0,0,0,0,
1.98E+11,1981,6,25,,0,,217,United States,1,North America,Connecticut,New Britain,41.66772,-72.782294,1,0,,"06/25/1981: Members of the United Freedom Front robbed New Britain Bank & Trust in New Britain, Connecticut, United States. $89,000 were stolen.  It is unknown if anyone was injured in the incident.",1,1,1,0,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,New Britain Bank & Trust,bank,217,United States,,,,,,,,,,,,,,,,,United Freedom Front (UFF),,,,,,"The United Freedom Front believed in a Marxist philosophy and opposed US militarism in Central America, and the group sought to redistribute economic wealth in the U.S. and used bank robberies to finance their goals. Additionally, their efforts were to improve prison life.",0,,,0,-99,-99,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,,,,1,3,Minor (likely < $1 million),89000,money stolen,0,,,,,,,,,,,,,,,,,"United Press International, March 9, 1987.","Richard L. Madden, ""Officials Say Terrorist Group Had Its Roots in Effort to Improve Prison Life,"" New York Times, June 1, 1986.","Brent L. Smith, ""Terrorism in America: Pipe Bombs and Pipe Dreams,"" State University of New York Press, 1994.",Hewitt Project,0,0,0,0,
1.98E+11,1981,8,7,,0,,217,United States,1,North America,District of Columbia,Washington,38.908642,-77.015381,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Algerian Embassy/Iranian Interests Section,94,Iran,,,,,,,,,,,,,,,,,Mujahedin-e Khalq (MEK),,,,,,,0,,,0,24,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,0,,,3,,,1,,,,,1,5,0,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.98E+11,1981,9,3,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",,Car w/diplomatic plates,359,Soviet Union,20,Unknown,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Fire bomb,0,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,1,1,1,
1.98E+11,1981,9,4,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",,Car parked outside soviet mission to the UN,359,Soviet Union,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Fire bomb,0,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,1,1,1,
1.98E+11,1981,10,6,,0,,217,United States,1,North America,Maryland,Langley Park,38.990372,-76.984495,1,0,an alley adjacent to 1353 Langley Way,"10/6/1981: Alimany Hamed Conteh, a political activist and former editor for an opposition newspaper in Sierra Leone, was shot to death by an unidentified male perpetrator, in an alley adjacent to his home at 1353 Langley Way, in Langley Park, Maryland, United States.  Conteh was an immigrant who had been in the United States for 10 years, but neighbors said he was attempting to organize a branch of the Sierra Leone Peoples Party in opposition of the current president of Sierra Leone, Siaka Stevens.  The motivations of this incident were unclear, but police confirmed that it was not a robbery.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,ex-editor of Sierra Leone opposition newspaper and political activist,"ex-editor of Sierra Leone opposition newspaper and political activist, Alimany Hamed Conteh",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown; but suspected to have political motivations,0,,,0,1,-99,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,This incident may be purely a criminal act because it is unclear whether the perpetrator was politically motivated or if Conteh was murdered for other reasons not related to his political activism and opposition of the president of Sierra Leone.,"""Ex-Editor in Sierra Leone Found Shot to Death Near His Home in Langley Park,"" The Washington Post, October 7, 1981.","""Mystery shrouds slaying of ex-African newspaperman,"" Baltimore Afro-American, October 17, 1981.",,Hewitt Project,-9,-9,0,-9,
1.98E+11,1981,11,14,,0,,217,United States,1,North America,New York,Glen Cove,40.863958,-73.630786,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",,Residence of Soviet Ambassador to the U.N. (Oleg Troyanovsky),359,Soviet Union,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Fired upon,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.98E+11,1981,11,23,,0,,217,United States,1,North America,Virginia,Arlington,38.878742,-77.100006,1,0,,"11/23/1981: Two members of the May 19 Communist Order robbed an armored car at the Navy Federal Credit Union in Arlington, Virginia, United States.  $1,900 were stolen. No casualties resulted from this incident.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Navy Federal Credit Union,"navy federal credit union, Arlington, Virginia",217,United States,1,Business,,,Armored truck,,217,United States,,,,,,,,,May 19 Communist Order,,,,,,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,,,0,2,1,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1900,money stolen,0,,,,,,,0,,,,,,,,,"The robbery went smoothly, but the armored truck dropped off $90,000 just before the incident.  The perpetrators split up the money amongst themselves, and it is unknown if any of the money was used for anything other than personal benefit.  Shakur was eventually arrested by police in 1986, and Nehanda Obafemi remains at large.  It is believe that she might have escaped to Cuba.","John Castellucci, ""The Big Dance,"" Dodd, Mead & Company, 1986.","""Charges Filed in Brinks Robbery,"" Tri City Herald. September 21. 1982.",,Hewitt Project,0,0,0,0,
